|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2016,13780,Northern States Power Co,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2016,13781,Northern States Power Co - Minnesota,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2016,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,13788,Northern Wasco County PUD,OR,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2016,13789,Village of Northfield - (VT),VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2016,13798,Northwest Iowa Power Coop,IA,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,N,Y,Y,,,,,,,N,
2016,13799,Prairie Land Electric Coop Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,13805,Northwest Rural Pub Pwr Dist,NE,Political Subdivision,WECC,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2016,13807,Northwestern Electric Coop Inc - (OK),OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,13809,NorthWestern Energy - (SD),SD,Investor Owned,MRO,,,Y,,,,,,,,,,Y,N,,,Y,Y,Y,Y,,Y,,Y,,
2016,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,,
2016,13825,Norwalk Third Taxing District,CT,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2016,13826,City of Norway,MI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2016,13830,Nueces Electric Cooperative,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,Y,,N,
2016,13831,City of Norwich - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,,Y,,,,,Y,Y
2016,13838,"Northfork Electric Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,13839,City of Norwood - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,,,,,,
2016,13853,Oahe Electric Coop Inc,SD,Cooperative,SPP,N,,N,,,,N,,,,,,Y,N,,N,,,,Y,,,,,,
2016,13933,City of Oak Ridge,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,13934,Ocmulgee Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,13935,Oakdale&South San Joaquin Irrigation D.,CA,Political Subdivision,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2016,13936,Oakdale Electric Coop,WI,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,13949,City of Oberlin - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,,Y,Y,,,,,Y,Y
2016,13955,City of Ocala,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,Y,,N,N,Y,,,,Y,,
2016,13962,Oconee Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,13963,Oconomowoc Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,13964,Oconto Electric Cooperative,WI,Cooperative,RFC,,,,,Y,,,,,,,,,,,,Y,N,,Y,,,,,,
2016,13965,Oconto Falls Water & Light Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2016,13994,Oglethorpe Power Corporation,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,N,Y,,N,,,,,,,
2016,13998,Ohio Edison Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,,Y,,Y,,,Y,Y
2016,14006,Ohio Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,N,,,,Y,Y,Y,Y,,Y,,,Y,Y
2016,14012,"Ohop Mutual Light Company, Inc",WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,,,
2016,14015,Ohio Valley Electric Corp,OH,Investor Owned,RFC,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,,
2016,14055,PUD No 1 of Okanogan County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,,,Y,Y
2016,14062,Oklahoma Electric Coop Inc,OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2016,14063,Oklahoma Gas & Electric Co,OK,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,,N,Y,Y
2016,14074,"Okanogan County Elec Coop, Inc",WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,,
2016,14077,Oklahoma Municipal Power Authority,OK,State,SPP,Y,,,,,,Y,,,Y,,,Y,,,,Y,Y,Y,,,Y,,,,
2016,14078,City of Okolona,MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14107,City of Olivia - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2016,14109,"Oregon Trail El Cons Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,,,,,,
2016,14127,Omaha Public Power District,NE,Political Subdivision,MRO,,,Y,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,,Y,,,Y,Y
2016,14132,City of Onawa - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,
2016,14146,City of Opelika - (AL),AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14154,Orange & Rockland Utils Inc,NY,Investor Owned,NPCC,,,,Y,,,,,,,,,,,,,,N,,Y,,,,,,
2016,14159,City of Orange City - (IA),IA,Municipal,MRO,,,N,,,,Y,N,,,,,Y,,,,,,,Y,,,,,N,N
2016,14160,Orange County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2016,14164,City of Orangeburg - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,Y,N,Y,Y,,N,N,Y,Y,Y
2016,14170,Orcas Power & Light Coop,WA,Cooperative,WECC,,,,,,,,N,,,,,,,,,,,,Y,,,,,Y,Y
2016,14172,City of Ord - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2016,14175,"Tri-County Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,N,N
2016,14178,"P K M Electric Coop, Inc",MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2016,14191,South Feather Water and Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,
2016,14192,Osage Valley Elec Coop Assn,MO,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,14194,City of Orrville - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,Y,Y,,,,Y,N,
2016,14199,City of Osage City - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,Y,Y,Y
2016,14201,City of Osage - (IA),IA,Municipal,MRO,,,N,,,,,,,,,,,Y,,,Y,,,Y,,,,Y,N,N
2016,14202,"Osceola Electric Coop, Inc",IA,Cooperative,SPP,,,N,,,,Y,,,,,,Y,N,,N,Y,,,Y,,,,,,
2016,14203,City of Osawatomie - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,N,,,,Y,,,Y,,,,,,
2016,14216,City of Osceola - (AR),AR,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,Y,,
2016,14224,Otero County Electric Coop Inc,NM,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,14229,City of Ottawa - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,N,,Y,,,,,,
2016,14232,Otter Tail Power Co,MN,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,N,Y,Y
2016,14238,Ouachita Electric Coop Corp,AR,Cooperative,SERC,,,,,,,Y,,,,,,Y,Y,,,,,,Y,,,,,N,
2016,14245,Overton Power District No 5,NV,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,14246,City of Owatonna - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,N,
2016,14251,Owen Electric Coop Inc,KY,Cooperative,,,,,,N,,,,,,,,,,,,,,,Y,,,,,N,N
2016,14268,City of Owensboro - (KY),KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,Y,N,Y,Y,,Y,N,N,,
2016,14275,City of Oxford - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14285,Ozark Border Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,14288,Ozark Electric Coop Inc - (MO),MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,14289,Ozarks Electric Coop Corp - (AR),AR,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,N,,,Y,,,Y,,Y,Y
2016,14323,Pacific Northwest Generating Coop,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2016,14324,PUD No 2 of Pacific County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2016,14328,Pacific Gas & Electric Co,CA,Investor Owned,WECC,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,N,N,N,Y,Y,Y
2016,14349,Avangrid Renewables,OR,Retail Power Marketer,WECC,,,,,,,,N,,,,,,,,Y,,,,,,Y,Y,,,
2016,14354,PacifiCorp,OR,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2016,14371,City of Paducah - (KY),KY,Municipal,RFC,,,,,Y,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2016,14373,Page Utility Enterprises,AZ,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,Y,Y,,N,,Y,Y,Y
2016,14381,City of Painesville,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,N,,,Y,,,Y,,,,,,
2016,14398,Palmetto Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,N,Y,,,,Y,,,,,Y,Y
2016,14401,City of Palo Alto - (CA),CA,Municipal,WECC,,,,,,,,Y,N,,,,,,,N,Y,,Y,Y,,Y,,,Y,Y
2016,14424,"Panola-Harrison Elec Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,14426,Panhandle Rural El Member Assn,NE,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,14446,Paragould Light & Water Comm,AR,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,Y,,Y,,
2016,14455,City of Paris - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14468,People's Cooperative Services,MN,Cooperative,MRO,,,Y,,,,,N,,,,,,Y,,,,N,,Y,,,N,,,
2016,14471,Parke County Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2016,14500,Park Electric Coop Inc,MT,Cooperative,,,,,,,,,Y,,,,,,,,,,N,Y,Y,,,,,,
2016,14505,Parkland Light & Water Company,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,,
2016,14534,City of Pasadena - (CA),CA,Municipal,WECC,,,,N,,,,Y,Y,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2016,14537,Pascoag Utility District,RI,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,
2016,14557,"Pee Dee Electric Coop, Inc",SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,14563,Pearl River Valley El Pwr Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2016,14582,City of Pawhuska - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,N,Y,N,Y,,,,,N,N
2016,14599,"Paulding-Putman Elec Coop, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,N,Y,,,,,,
2016,14600,Payson City Corporation,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,,
2016,14602,Pea River Electric Coop,AL,Cooperative,SERC,,,,,,,N,,,,,,,,,,,,,Y,,,,,,
2016,14605,City of Peabody - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,Y,Y,,Y,,,Y,Y
2016,14606,"Peace River Electric Coop, Inc",FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,N,N,,Y,,,,,,
2016,14610,Orlando Utilities Comm,FL,Municipal,FRCC,,Y,,,,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,Y,Y
2016,14624,PUD No 2 of Grant County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,Y,,
2016,14626,"Pedernales Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,Y,Y
2016,14645,City of Pella - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,,
2016,14649,Planters Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14653,PUD No 1 of Pend Oreille County,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,N,Y,Y,,,,,N,
2016,14668,Peninsula Light Company,WA,Cooperative,WECC,N,,,,,,,Y,,,,,,,,,N,,Y,Y,,,,,Y,N
2016,14711,Pennsylvania Electric Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,N,Y,Y,Y,,Y,,,Y,Y
2016,14712,Pemiscot-Dunklin Elec Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,N,,,,,
2016,14715,PPL Electric Utilities Corp,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,Y,Y
2016,14716,Pennsylvania Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,,Y,,Y,,Y,,,Y,Y
2016,14717,Pee Dee Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14724,Pennyrile Rural Electric Coop,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14775,People's Electric Cooperative,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,Y,Y,Y,,,,,,
2016,14839,City of Peru - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,,Y,,,,,,
2016,14840,City of Peru - (IL),IL,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,N,,Y,N,,,,N,N
2016,14856,Petersburg Borough - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,
2016,14857,Pitt & Greene Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14864,Petit Jean Electric Coop Corp,AR,Cooperative,SERC,,,,,,N,Y,,,,,,N,Y,,,,,,Y,,,,,,
2016,14867,City of Petoskey - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,,
2016,14940,PECO Energy Co,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,Y,Y,Y
2016,14947,City of Philadelphia - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,14999,Pilot Power Group Inc,CA,Retail Power Marketer,,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,
2016,15016,Pickwick Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15023,Piedmont Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2016,15028,Piedmont Municipal Power Agny,SC,Political Subdivision,SERC,,,,,,Y,,,,,,,,,,Y,Y,,,,,Y,,,,
2016,15034,Pierce-Pepin Coop Services,WI,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,N
2016,15039,City of Pierce - (NE),NE,Municipal,MRO,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,N,
2016,15040,City of Pierre - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2016,15045,Pike County Light & Power Co,NY,Investor Owned,NPCC,,,,Y,,,,,,,Y,,,,,,,N,,Y,,,,,,
2016,15048,Electrical Dist No2 Pinal County,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,
2016,15049,Electrical Dist No4 Pinal County,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2016,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2016,15062,Town of Pineville - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2016,15073,"Pioneer Electric Coop, Inc - (KS)",KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,
2016,15086,Pioneer Power and Light Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,,,,,N,,Y,,,,,,
2016,15095,City of Piqua - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,,,,,
2016,15127,Placer County Water Agency,CA,Political Subdivision,WECC,,,N,,,,,Y,Y,,,,,,,,,,,,,Y,,,,
2016,15138,"Platte-Clay Electric Coop, Inc",MO,Cooperative,SERC,,,,,N,Y,,,,,,,,,,,,,,Y,,,,N,,
2016,15141,Plateau Electric Cooperative,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15143,Platte River Power Authority,CO,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,Y,Y
2016,15145,City of Plattsburgh - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,N,,Y,,,,,Y,Y
2016,15159,City of Plymouth - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,15175,Pointe Coupee Elec Member Corp,LA,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,Y,Y,,,N,,,
2016,15188,Polk County Rural Pub Pwr Dist,NE,Political Subdivision,MRO,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,15202,City of Ponca City - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,N,,,
2016,15211,Pontotoc Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15229,City of Poplar Bluff - (MO),MO,Municipal,SPP,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,,,
2016,15231,City of Port Angeles - (WA),WA,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,N,Y,,,,Y,Y,Y
2016,15248,Portland General Electric Co,OR,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y
2016,15257,"Poudre Valley Associated Services, Inc.",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2016,15263,The Potomac Edison Company,PA,Investor Owned,RFC,,,,N,Y,,,,,,Y,,,,,,,Y,,Y,,Y,,,Y,Y
2016,15270,Potomac Electric Power Co,DC,Investor Owned,RFC,,,N,,Y,,,,,,Y,,,,,,,Y,Y,Y,N,Y,,N,Y,Y
2016,15291,Prairie Energy Coop,IA,Cooperative,MRO,,,Y,,N,,N,,,,,,Y,,,N,,,,Y,,,,,,
2016,15293,Powell Valley Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15296,New York Power Authority,NY,State,NPCC,,,,Y,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,N,N,Y,Y
2016,15308,Plumas-Sierra Rural Elec Coop,CA,Cooperative,WECC,,,,,,,,Y,Y,,,,,,,,Y,N,Y,Y,,Y,,,,
2016,15311,Prague Public Works Authority,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,
2016,15312,Village of Prairie Du Sac - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2016,15321,City of Pratt- (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,
2016,15334,Prentiss County Elec Pwr Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15340,Presque Isle Elec & Gas Coop,MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,N,,
2016,15344,Polk-Burnett Electric Coop,WI,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,15349,City of Preston,IA,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,,
2016,15356,Price Electric Coop Inc,WI,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2016,15386,City of Princeton - (KY),KY,Municipal,SERC,,,,,N,Y,,,,,,,,,,Y,,,Y,Y,,,,,,
2016,15387,Princeton Public Utils Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,,
2016,15388,City of Princeton - (IL),IL,Municipal,SERC,,,,,N,Y,,,,,,,,,,,Y,N,Y,Y,,,,,,
2016,15410,Prince George Electric Coop,VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,N,
2016,15419,PUD No 3 of Mason County,WA,Political Subdivision,,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,,,Y,Y
2016,15444,Provo City Corp,UT,Municipal,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2016,15462,City of Pryor - (OK),OK,Municipal,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2016,15466,Public Service Co of Colorado,CO,Investor Owned,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2016,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,RFC,,,,,Y,,,,,,N,,,Y,,,Y,Y,,Y,,Y,,,Y,Y
2016,15472,Public Service Co of NH,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2016,15473,Public Service Co of NM,NM,Investor Owned,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2016,15474,Public Service Co of Oklahoma,OK,Investor Owned,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,Y,N,Y,,,Y,Y
2016,15477,Public Service Elec & Gas Co,NJ,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,,Y,,,,,Y,Y
2016,15500,Puget Sound Energy Inc,WA,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,N,N,Y,Y
2016,15507,City of Pulaski - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15541,Borough of Quakertown - (PA),PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,N,,Y,Y,,,,N,,
2016,15566,City of Quincy - (FL),FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,
2016,15619,City of Radford - (VA),VA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,Y,Y,,,,,N,N
2016,15621,"Radiant Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,N,,,,,,Y,,,,,,,Y,,,,,,
2016,15671,Randolph Electric Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,Y,Y,,,Y,,,
2016,15672,Ralls County Electric Coop,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2016,15686,Village of Rantoul - (IL),IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,Y,N,,,,,,,,
2016,15700,Rayle Electric Membership Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2016,15711,Rainbow Energy Marketing Corp,ND,Wholesale Power Marketer,MRO,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,
2016,15746,Red River Valley Rrl Elec Assn,OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2016,15748,Town of Reading - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,
2016,15750,Redwood Electric Coop,MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2016,15776,Reedy Creek Improvement Dist,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,Y,,Y,Y,,Y,,,,
2016,15783,City of Redding - (CA),CA,Municipal,WECC,,,,,,,,Y,N,,,,,,,Y,Y,Y,Y,Y,,Y,,,,
2016,15787,Redlands Water & Power Company,CO,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,,
2016,15793,Redwood Falls Public Util Comm,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,,,,,,
2016,15804,Reedsburg Utility Comm,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2016,15811,"Rich Mountain Elec Coop, Inc",AR,Cooperative,SERC,,,,,,N,Y,,,,,,,,,,,,,Y,,,,,,
